,SRR3917608,SRR3736988,SRR3736989,SRR3917587,SRR3917627,SRR3917619,SRR3736999,SRR3736998,SRR3737029,SRR3737001,SRR3737015,SRR3917694,SRR3730381,SRR3730395,SRR3730356,SRR3730357,SRR3730394,SRR3730380,SRR3917695,SRR3737014,SRR3737000,SRR3737028,SRR3737016,SRR3737002,SRR3917697,SRR3730396,SRR3730382,SRR3730355,SRR3730369,SRR3730368,SRR3730354,SRR3730383,SRR3730397,SRR3917696,SRR3737003,SRR3737017,SRR3737013,SRR3737007,SRR3917686,SRR3917692,SRR3730393,SRR3730387,SRR3730378,SRR3730350,SRR3730345,SRR3730351,SRR3730379,SRR3730386,SRR3730392,SRR3917693,SRR3917687,SRR3737006,SRR3737012,SRR3737004,SRR3737010,SRR3917691,SRR3730384,SRR3730390,SRR3730347,SRR3730353,SRR3730352,SRR3730346,SRR3730391,SRR3730385,SRR3917690,SRR3737011,SRR3737005,SRR3737020,SRR3917689,SRR3730388,SRR3730363,SRR3730377,SRR3730376,SRR3730362,SRR3730389,SRR3917688,SRR3737021,SRR3737009,SRR3737023,SRR3730374,SRR3730360,SRR3730348,SRR3730349,SRR3730361,SRR3730375,SRR3917648,SRR3737022,SRR3737026,SRR3730359,SRR3730371,SRR3730365,SRR3730364,SRR3730370,SRR3730358,SRR3917665,SRR3737025,SRR3737031,SRR3917698,SRR3730399,SRR3730400,SRR3730366,SRR3730372,SRR3730373,SRR3730367,SRR3730398,SRR3737018,SRR3737030,SRR3737024,SRR3917563,SRR3736995,SRR3736994,SRR3917562,SRR3736996,SRR3736997,SRR3736987,SRR3736993,SRR3736986,SRR3736990,SRR3736984,SRR3736985,SRR3736991
143361,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,1,0,1,0,0,0,0
1540257,1,1,3,7,7,3,7,1,10,8,6,4,0,0,0,0,0,0,3,2,1,13,0,2,13,0,0,3,0,0,2,0,0,3,5,8,9,3,2,2,0,0,0,0,15,0,0,0,0,1,54,18,10,3,1,4,0,0,0,0,0,0,0,0,1,10,2,2,1,5,0,0,0,0,5,5,4,9,12,0,0,0,0,0,0,9,20,3,0,0,48,0,0,0,3,5,16,8,0,0,0,0,0,3,0,3,4,2,6,20,3,2,17,2,10,2,10,3,1,9,8
1950907,1,4,17,34,83,6,76,6,7,5,7,37,0,0,0,0,0,0,15,2,6,66,0,9,43,0,0,0,0,0,0,0,0,1,3,25,51,1,17,201,0,0,0,0,0,0,0,0,0,6,2,61,131,228,2,51,0,0,0,0,0,0,0,0,1,223,15,6,1,0,0,0,0,0,0,26,133,5,128,0,0,0,0,0,0,8,10,16,0,0,0,0,0,0,9,23,70,126,0,0,0,0,0,0,0,11,18,6,10,14,14,5,198,6,46,6,240,65,3,20,16
1807500,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263002,3,4,35,1177,448,20,1990,13,6,23,22,169,0,0,0,0,0,0,14,4,5,328,0,568,11,0,0,0,0,0,0,0,0,1,13,704,1264,1,11,79,0,0,0,0,0,0,0,0,0,21,5,279,606,80,1,996,0,0,0,0,0,0,0,0,3,14,155,8,9,17,0,0,0,0,0,155,51,23,415,0,0,0,0,0,0,212,23,52,0,0,0,0,0,0,282,411,14,555,0,0,0,0,0,0,0,30,6,10,46,20,13,5,405,1113,1824,11,640,377,2,23,460
1947978,2,1,3,19,2,3,8,4,1,2,1,2,0,0,0,0,0,0,2,1,11,0,0,5,1,0,0,0,0,0,0,0,0,1,1,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,13,1,8,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,8,1,11,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,1,2,10,0,0,0,0,0,0,0,2,0,6,2,4,0,4,2,1,6,2,6,1,0,1,1
1871022,301,66,1,4,0,8,13,1,1,1,6,7,0,18,21,409,53,7,2,13,1,17,0,0,30,12,0,50,12,15,6,0,0,0,0,0,5,2,1,11,12,12,4,14,4,0,0,0,0,1,1,7,8,19,0,7,34,0,16,9,5,4,28,0,0,1,2,0,0,0,4,27,0,275,9,7,10,0,20,23,18,8,0,7,0,0,1,2,0,0,29,4,348,0,3,25,2,6,5,137,9,6,0,0,0,3,1,0,2,1,0,1,12,0,14,4,11,1,1,10,0
1262855,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,1,0,0,1,10
142877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,0,0,0,0,170,0,0,0,61,0,2,0,0,0,1,0,0,0,0,24,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,39,0,11,1,1,0,0,0,0,42,0,0,0,43,0,0,0,0,0,475,81,0,149,0,0,0,0,0,0,304,73,0,34,0,0,0,0,0,0,0,0,11,81,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351091,1,3,7,19,14,3,24,11,4,4,3,7,0,0,0,0,0,0,7,2,5,10,0,5,4,0,0,0,0,0,0,0,0,1,6,12,23,1,8,15,0,0,0,0,0,0,0,0,0,5,1,15,51,10,3,16,0,0,0,0,0,0,0,0,1,6,8,7,4,0,0,0,0,0,0,9,16,9,43,0,0,0,0,0,0,9,4,7,0,0,0,0,0,0,6,7,6,28,0,0,0,0,0,0,0,7,4,4,9,4,12,12,37,5,20,5,51,15,3,4,14
1946292,1,1,3,14,7,3,33,1,2,3,6,6,0,0,0,0,0,0,10,1,8,13,0,3,12,0,0,0,0,0,0,0,0,3,10,5,20,1,20,39,0,0,0,0,0,0,0,0,0,1,2,13,76,54,4,31,0,0,0,0,0,0,0,0,1,6,7,2,1,0,0,0,0,0,0,10,50,16,29,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,5,36,7,41,0,0,0,0,0,0,0,3,8,7,4,4,3,5,22,2,24,5,64,4,3,7,4
1871021,6,6,10,11,16,12,8,9,15,8,12,14,0,0,0,0,0,0,9,8,46,16,0,12,40,0,0,0,0,0,0,0,0,6,12,7,19,4,27,10,0,0,0,0,0,0,0,0,0,3,13,24,9,6,4,5,0,0,0,0,0,0,0,0,8,21,9,11,13,0,0,0,0,0,0,5,11,15,10,0,0,0,0,0,0,7,14,15,0,0,0,0,0,0,15,7,24,10,0,0,0,0,0,0,0,11,10,7,8,10,16,39,9,16,13,7,19,17,33,17,7
1801638,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,4,10,0,0,0,0,0,0,0,12,8,0,0,13,2,6,4,0,0,0,0,0,0,0,0,5,15,10,0,10,0,5,0,0,0,0,0,0,0,0,8,0,6,0,0,3,0,0,0,0,0,0,0,11,0,0,3,1,5,0,0,0,0,4,0,4,4,7,4,0,0,0,7,13,0,2,7,4,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214856,6,73,23,5,121,7,9,215,763,245,6,1574,0,0,0,0,0,0,2113,114,411,1906,0,25,6,0,0,0,0,0,0,0,0,51,126,122,5,34,4577,44,0,0,6,0,0,0,0,5,0,502,6,2180,70,231,129,6,0,0,0,0,0,0,0,0,28,17,489,1594,25,0,0,0,0,0,0,268,177,179,94,70,38,0,0,0,0,29,39,300,6,0,0,0,0,0,293,2,20,40,0,35,2,0,0,0,0,170,80,182,923,44,1496,89,353,12,1,75,95,191,73,7,351
1635278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952734,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262872,10,24,17,7,18,65,37,7,203,30,81,14,0,0,4,247,0,0,7,172,8,25,0,7,6,0,0,0,0,0,0,0,0,1,200,3,8,15,2,3,0,0,0,0,0,0,0,0,0,0,8,5,4,3,1,15,0,0,0,0,0,0,0,0,3,5,7,3,13,0,0,0,0,0,0,14,6,256,14,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,6,40,5,10,0,0,0,0,0,0,0,8,2,5,17,5,3,10,16,8,19,12,31,34,7,304,4
1952974,1,5,27,124,57,8,58,7,1,10,17,9,0,0,0,0,0,0,1,6,9,30,0,18,8,0,0,0,0,0,0,0,0,0,2,68,252,0,2,103,0,0,0,0,0,0,0,0,0,3,10,36,128,45,1,40,0,0,0,0,0,0,0,0,1,14,6,2,1,0,0,0,0,0,0,52,83,5,163,0,0,0,0,0,0,25,111,3,0,0,0,0,0,0,7,24,28,85,0,0,0,0,0,0,0,17,1,2,21,69,3,12,163,25,148,9,187,86,7,18,64
1802207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262842,22,31,35,14,36,31,9,4,14,3,14,3,0,0,0,0,0,0,1,51,13,4,0,5,11,0,0,0,0,0,0,0,0,2,6,16,58,2,3,2,0,0,0,0,0,0,0,0,0,1,53,4,20,2,3,14,0,0,0,0,0,0,0,0,22,10,4,27,4,0,0,0,0,0,0,11,3,8,14,0,0,0,0,0,0,55,38,7,0,0,0,0,0,0,38,14,14,10,0,0,0,0,0,0,0,96,6,6,6,18,106,19,20,19,37,67,5,6,23,10,56
1871006,41,13,26,3,13,6,10,7,10,2,2,9,2,0,0,0,0,6,7,6,93,3,0,9,0,2,0,0,0,0,0,5,0,11,18,11,6,0,30,0,0,0,1,0,0,0,0,0,0,1,19,2,8,1,25,6,0,0,0,0,0,9,0,0,1,1,1,51,9,0,0,0,37,0,0,4,1,23,3,0,0,5,0,0,0,12,17,1,12,0,0,0,0,0,28,3,2,12,0,0,0,0,0,0,0,26,24,6,9,8,58,20,24,2,4,11,22,25,11,1,16
40575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,14,0,2,0,0,0,0,0,0,41,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
947013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66219,1,1,1,12,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,15,1,1,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,1,1,8,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,3,2,0,0,2,0,0,0,0,2,1,2,1,1,1,2,2,2,9,3,2,1,2,2,3
1952529,1,0,2,0,2,1,6,1,1,1,1,6,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,3,8,4,0,1,0,0,0,1,2,0,0,2
708126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,2,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1946247,1,3,3,13,16,1,11,7,2,4,1,3,0,0,0,0,0,0,5,4,5,7,0,4,9,0,0,0,0,0,0,0,0,1,4,14,16,1,11,6,0,0,0,0,0,0,0,0,0,6,2,8,64,5,2,7,0,0,0,0,0,0,0,0,3,6,19,4,4,0,0,0,0,0,0,7,8,6,35,0,0,0,0,0,0,19,4,36,0,0,0,0,0,0,4,4,6,105,0,0,0,0,0,0,0,3,4,3,4,10,7,4,31,4,18,2,76,12,3,4,7
1896965,7,2,0,2,6,0,35,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,44,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,8,2,2,1,2,0,0,91
1950585,0,0,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,12,0,91,0,0,0,0
1916214,3,3,0,2,9,0,1,1,0,21,0,42,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,6,40,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,18,0,0,0,4,1,10,0,64,7,0,0,0
28123,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1717,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0
198706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952417,0,1,2,9,3,2,236,17,1,166,6,1,0,0,0,0,0,0,0,0,296,2,0,59,1,0,0,0,0,0,0,0,0,0,1,74,15,0,2,5,0,0,0,0,0,0,0,0,0,1,9,3,32,3,0,207,0,0,0,0,0,0,0,0,0,1,1,3,20,0,0,0,0,0,0,26,5,2,96,0,0,0,0,0,0,21,38,1,0,0,0,0,0,0,2,217,1,37,0,0,0,0,0,0,0,1,3,12,39,82,3,151,40,58,18,1,58,2,88,6,23
59842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,76,0,42,0,0,0,0,0,0,0,0,0,97,0,93,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,59,33,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1720317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852377,1,1,0,0,1,1,7,4,3,1,1,1,0,0,0,0,0,0,2,1,6,5,0,2,9,0,0,0,0,0,0,0,0,1,2,1,0,2,2,7,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,7,13,2,24,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,1,1,5,1,1,0,2,12,1,0,1,0,1,3,2,1
1950466,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,0,0
1914868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,47
93973,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,4,14,9,11,12,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,40,6,13,2,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,7,0,15,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1950376,0,0,0,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,79,4,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,0,46,0,0,0,0
1262883,1,1,1,12,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,5,0,0,0,0,0,0,0,0,0,2,1,15,0,1,0,0,0,1,0,0,0,0,0,0,3,26,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14,30,4,116,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,29,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,17,1,2,0,4,2,13,10,0,1,3,2,1,1
1200557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1946259,0,1,1,4,2,0,5,1,1,1,0,1,0,0,0,0,0,0,1,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,3,5,0,3,5,0,0,0,0,0,0,0,0,0,1,0,3,12,4,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,5,1,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,12,0,0,0,0,0,0,0,1,2,1,1,1,1,0,5,1,6,1,15,2,0,1,2
1855299,6,10,27,34,40,13,41,17,18,25,15,19,0,0,0,0,0,4,11,8,11,24,0,17,13,0,0,3,0,0,0,0,0,1,15,33,48,2,14,22,0,5,4,5,17,0,0,21,0,6,5,48,65,10,5,33,13,27,0,5,45,0,15,12,2,25,16,17,6,0,3,4,6,25,0,17,21,23,63,8,14,4,0,0,0,35,21,14,5,0,37,6,3,0,16,18,25,37,0,0,0,9,8,9,0,24,7,9,28,22,23,31,52,20,43,16,76,46,8,19,46
1852370,272,68,22,50,18,9,61,0,2,1,14,13,0,0,0,0,141,0,2,80,4,4,0,3,0,276,3,0,0,0,0,0,0,1,1,15,117,0,5,1,0,0,2,0,17,0,0,4,0,1,4,4,67,1,1,169,34,0,0,0,0,20,0,371,8,1,1,11,0,0,0,0,3,0,0,1437,3,2,230,0,11,48,0,11,0,18,5,1,0,0,0,0,35,5,3,112,1,234,0,20,2,222,16,10,0,2,1,0,3,8,12,2,247,9,124,2,165,41,2,4,17
1520829,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1
1798634,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,10,0,3,0,0,0,40,22,0,0,0,0,0,0,0,0,11,0,0,0,0,40,0,0,0,0,0,0,0,6,0,0,25,0,0,0,0,0,12,7,0,0,6,8,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347392,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,146,383,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,5,0,94,0,0,6,0,1467,0,0,0,0,0,0,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,291,0,0,0,15,0,0,0,0,0,22,5,0,119,0,0,0,0,0,0,178,19,0,11,748,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626935,7,4,4,1,1,9,4,7,3,1,8,41,0,17,35,3,12,0,2,4,2,129,0,1,12,8,0,14,0,0,16,0,4,0,1,1,1,15,1,10,0,6,1,2,11,0,11,0,0,1,1,56,3,21,0,3,24,0,0,15,0,3,10,0,0,1,7,0,2,9,4,7,7,5,0,3,10,2,7,0,3,9,0,2,12,1,1,2,3,21,0,27,15,0,5,8,1,3,14,11,27,4,0,0,15,2,0,4,2,1,0,4,5,1,3,2,5,3,2,12,0
244362,0,1,3,5,6,2,4,1,1,7,2,1,0,0,0,37,198,26,3,2,2,2,0,3,1,89,10,61,0,44,41,0,48,0,1,2,11,0,3,2,0,15,190,8,13,320,175,0,9,0,1,2,4,2,0,3,28,16,1136,1,5,377,0,468,1,2,1,1,0,90,4,100,3,903,67,19,3,2,7,6,64,161,0,392,0,1,1,1,0,1438,58,152,642,0,1,3,1,5,4,112,0,44,15,17,4,2,1,2,5,1,1,4,4,5,7,1,6,4,1,3,2
1263029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0
